対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
石川,2023/12/24 18:31:51,神奈川県,女,1969,,500万円以上 600万円未満,夫婦2人,4泊以上,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,4泊以上,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,路線バス　時間通り,,,初めて,"宿でのんびり過ごす, 地元の美味しいものを食べる, 名所、旧跡の観光",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, 観光協会等の案内所",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,3,軽食ができる飲食店がもう少し多いといい。,軽食用、例えばおにぎりが販売されていたらよかった。,,,,6,機会があれば行きたい,今のままで充分。 金沢の食事は美味しい。,小松空港,同意する,,,,,,,1969,,,,,,
石川,2023/12/25 16:31:28,神奈川県,女,1981,,"900万円以上 1,000万円未満",中学生以下連れの家族,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,,,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる, 友人・親戚を訪ねる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,使わない,,,,,,,,,,,,5,,,,,,9,また行きたい（1年以内）,なし,小松空港,同意する,,,,,,,1981,,,,,,
石川,2023/12/25 17:01:45,福岡県,男,1984,,600万円以上 700万円未満,中学生以下連れの家族,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,2～5回目,名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,,,,,,10,また行きたい（1年以内）,金沢はコンパクトで良かった,小松空港,同意する,,,,,,,1984,,,,,,
石川,2023/12/25 17:16:30,東京都,男,1962,,"1,500万円以上",家族3人,2泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,3,レンタカーのカーナビがまともに動かない,,,11回目以上,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,何も参考にしない,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"100,000円以上",,"1,000円以上 3,000円未満",,,,,,,,,,,,3,割引がない,施設が古い,,,,6,また行きたい（1年以内）,特になし 北陸の食事　食材の質が高い,小松空港,同意する,,白山神社,,,,,1962,,,,,,
石川,2023/12/25 17:16:49,東京都,女,1965,,800万円以上 900万円未満,中学生以下連れの家族,2泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,3,乗り心地がイマイチ,,,6～10回目,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"100,000円以上",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,お土産が沢山,,,,,10,また行きたい（1年以内）,魚沢山食べたい 食べものが美味しい,小松空港,同意する,,,,,,,1965,,,,,,
石川,2023/12/25 17:31:35,東京都,無回答,1985,,100万円未満,自分ひとり,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,2,運行本数が少ない,,,初めて,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,使わない,,,,,,,,,,,,3,買うものがない。制限エリアにもカードラウンジがほしい,カードラウンジが制限エリアにないから。,,,,3,どちらともいえない,特に無し なし,小松空港,同意する,,,,,,,1985,,,,,,
石川,2023/12/25 18:50:36,東京都,男,1973,,"1,000万円以上 1,200万円未満",家族,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,バスの本数が多い,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光連盟やDMOのHP, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,3,トイレ、レストランなど不便は感じない。,適当な店の数,,,,8,また行きたい（1年以内）,今回は、雪道でしたが、兼六園は、雪景色が良かったので、別格の旅になりました。 観光と食べ歩きが楽しめたこと,小松空港,同意する,,,,金沢市内,,,1973,,,,,,
石川,2023/12/26 10:05:59,千葉県,女,1976,,"1,500万円以上",高校生いか連れの家族,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,"飛行機, 旅行会社ツアーバス",0,0,0,0,1,1,0,,0,0,0,0,4,観光とグルメ,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"40,000円以上 50,000円未満",,使わない,,,,,,,,,,,,3,,,,,,5,機会があれば行きたい,特になし,小松空港,同意する,,,,,,,1976,,,,,,
石川,2023/12/26 11:59:36,千葉県,男,1970,,100万円未満,夫婦2人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,"新幹線, 飛行機",0,0,1,0,1,0,0,,0,0,0,0,5,快適,,,2～5回目,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,快適,快適,,,,10,また行きたい（1年以内）,ハイアット おもてなし,小松空港,同意する,,ハイアット,,札幌,,,1970,,,,,,
石川,2023/12/26 14:44:23,千葉県,女,1977,,200万円以上 300万円未満,恋人,3泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,3泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,飛行機到着後に出発するので安心感がある,,,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飛行機に乗る為,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,,,,,10,また行きたい（1年以内）,十分満足しています、特になし 一年中楽しめますが、特に冬場は食べ物が美味しい,小松空港,同意する,,,,,,,1977,,,,,,
石川,2023/12/26 18:32:39,埼玉県,女,1973,,"1,000万円以上 1,200万円未満",娘,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,,,,初めて,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,,,,,9,また行きたい（1年以内）,カニ,小松空港,同意する,,兼六園,,,,,1973,,,,,,
石川,2023/12/26 18:33:08,埼玉県,女,1996,,800万円以上 900万円未満,親,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,バスの本数も多く、1日フリーパスがとても便利でした,,,2～5回目,"地元の美味しいものを食べる, 名所、旧跡の観光, 買い物、アウトレット",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,使わない,,,,,,,,,,,,4,,,,,,9,また行きたい（1年以内）,お寿司以外に有名なものがあまりわからず、もう少し強く宣伝してもいいのかなと思いました 金沢観光しやすいから,小松空港,同意する,,,,,,,1996,,,,,,
石川,2023/12/26 22:16:27,富山県,男,1988,,500万円以上 600万円未満,小学生以下連れの家族,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）, 各種体験（手作り、果物狩りなど）",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,ランチでは、子供に配慮してもらい大変満足。,うえの子供が飛行機を見られて満足していた。季節柄仕方ないが、展望デッキが滑りやすかったこととベビーカーで上りにくかったこと。,,,,8,また行きたい（1年以内）,新鮮な海鮮、金箔貼り体験、兼六園観光。昔金沢に住んでいたためかこのようなイメージ。 ご飯が美味しかったこと。キッズスペースやおむつ替えスペースが広かったこと。,小松空港,同意する,,,,サイエンスヒルズ小松,,,1988,,,,,,
石川,2023/12/27 9:49:54,石川県,男,1998,,400万円以上 500万円未満,恋人,2泊,福井県,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, まちあるき、都市散策, ドライブ・ツーリング",1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円未満",,,,,,,,,,,,5,航空自衛隊小松基地が目の前にあるということとフロアがとても綺麗であること。,清潔感があり、落ち着いているから。,,,,8,石川県在住,特になし 金沢市内の景観,小松空港,同意する,,,,兼六園,,,1998,,,,,,
石川,2023/12/27 12:18:42,東京都,女,1971,,800万円以上 900万円未満,友人,3泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,3泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,4,,,,6～10回目,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター, 観光連盟やDMOのHP, 友人・知人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,"20,000円以上 30,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,,,,,,6,また行きたい（1年以内）,特になし,小松空港,同意する,,,,,,,1971,,,,,,
石川,2023/12/28 8:47:56,東京都,男,1972,,"1,000万円以上 1,200万円未満",夫婦2人,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,3,空港内の施設がプア,,,2～5回目,トランジット,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,4,鯖寿司　お菓子,レストランが少ない,,,,8,機会があれば行きたい,金沢の食事は豊富 食事,小松空港,同意する,,,,ソウル,,,1972,,,,,,
石川,2023/12/28 9:58:37,神奈川県,男,2001,,100万円未満,自分ひとり,4泊以上,富山県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,4,早い、バスに荷物の置き場があるほうがいい。,,,初めて,"名所、旧跡の観光, まちあるき、都市散策",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,観光協会等の案内所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,,5,スタッフはとてもいい。,便利です。,,,,10,機会があれば行きたい,能登半島に行きたい 便利です。,小松空港,同意する,,金沢市,,,,,2001,,,,,,
石川,2023/12/28 13:36:49,沖縄県,女,1960,,400万円以上 500万円未満,自分ひとり,3泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,3泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,3,金沢は思っていたより道が混んでいた。,,,2～5回目,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"40,000円以上 50,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,3,特色がない空港なので、可も不可もない。,,,,,5,あまり行きたいと思わない,海の幸がてんこ盛り、みたいだと嬉しい。 金沢や能登への観光には良いか思われる｡,小松空港,同意する,,,,,,,1960,,,,,,
石川,2023/12/28 16:49:45,千葉県,男,1978,,"900万円以上 1,000万円未満",小学生以下連れの家族,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,,0,0,0,0,5,とても親切,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物、アウトレット",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,,4,とても親切,とても親切,,,,10,また行きたい（1年以内）,特になし とても親切,小松空港,同意する,,,,,,,1978,,,,,,
石川,2023/12/29 9:56:21,富山県,男,1986,,400万円以上 500万円未満,自分ひとり,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,4,バスの本数がそれなりにある,,,6～10回目,"宿でのんびり過ごす, 地元の美味しいものを食べる, 名所、旧跡の観光, まちあるき、都市散策",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"1,000円未満",,,,,,,,,,,,4,地元の物産がおいてある,総じて便利,,,,9,また行きたい（1年以内）,特になし 美味しい料理,小松空港,同意する,,,,,,,1986,,,,,,
石川,2023/12/29 16:08:50,神奈川県,女,2002,,"1,000万円以上 1,200万円未満",親,3泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,3泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,,,,,初めて,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,使わない,,使わない,,,,,,,,,,,,4,,,,,,7,機会があれば行きたい,海と山両方を楽しめる,小松空港,同意する,,,,,,,2002,,,,,,
石川,2023/12/29 18:43:54,東京都,女,1965,,800万円以上 900万円未満,夫婦と大学生,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,3,バスの予約ができないので、乗れるか不安でとても早く並びました。,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, Instagram",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,お土産ランキングがありわかりやすい,食事するところが少ないかな？,,,,8,また行きたい（1年以内）,甘味、お寿司 観光　近江市場　美術館,小松空港,同意する,,KAMU,,,,,1965,,,,,,
石川,2023/12/30 10:07:17,石川県,男,1984,,800万円以上 900万円未満,夫婦2人,4泊以上,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,4泊以上,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,,,,,2～5回目,"地元の美味しいものを食べる, 買い物、アウトレット",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,使わない,,,,,,,,,,,,4,,,,,,8,また行きたい（1年以内）,ブリ、カニ、牡蠣、ルビーロマン,小松空港,同意する,,,,,,,1984,,,,,,
石川,2023/12/30 11:42:38,福井県,女,2001,,100万円未満,親,1泊,滋賀,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,6～10回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV・ラジオ番組やCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,,,,,,9,機会があれば行きたい,とても楽しかったです,小松空港,同意する,,,,,,,2001,,,,,,
石川,2023/12/30 11:42:54,北海道,女,1997,,200万円以上 300万円未満,親,2泊,福井県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"自家用車, 飛行機",1,0,0,0,1,0,0,,0,0,0,0,5,,,,11回目以上,"宿でのんびり過ごす, 地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,,,,,,7,また行きたい（1年以内）,特になし,小松空港,同意する,,,,,,,1997,,,,,,
石川,2023/12/30 11:43:12,福井県,男,1963,,"1,500万円以上",家族,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,,,,,,8,機会があれば行きたい,おいしい,小松空港,同意する,,,,,,,1963,,,,,,
石川,2023/12/30 11:47:07,福井県,男,1963,,"1,500万円以上",親,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,4,,,,11回目以上,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,,,,,,8,機会があれば行きたい,おいしい,小松空港,同意する,,,,,,,1963,,,,,,
石川,2023/12/30 11:48:29,北海道,男,1968,,"900万円以上 1,000万円未満",家族４人,3泊,福井県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,,,,2～5回目,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡の観光, まちあるき、都市散策, 友人・親戚を訪ねる, 出張など仕事関係",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"新聞・雑誌・ガイドブック, インターネット・アプリ, 観光協会等の案内所",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,"50,000円以上 100,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,,,,,,9,機会があれば行きたい,金沢市中心部のホテルの駐車場事情が悪い。料金体系が判りにくく、一晩で4600も取られた,小松空港,同意する,,,,,,,1968,,,,,,
