対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
石川,2026/02/20 17:10:20,富山県,女,1969,,500万円以上 600万円未満,中学生以上連れの家族,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV・ラジオ番組やCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,4,2,思った以上に古い。,思った以上に設備が古い。,,,,4,また行きたい（1年以内）,特に無い,大江戸温泉物語 あわづグランドホテル,同意する,,レジャーラン　加賀店,,レジャーランド加賀,,,1969,,,,,,
石川,2026/02/20 20:13:59,石川県,男,1960,,200万円以上 300万円未満,夫婦2人,1泊,金沢市在住です,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,金沢市民です,0,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV・ラジオ番組やCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,4,4,スタッフが笑顔で対応していただけました,上を見たらきりがないです。,,,,5,石川県在住,酒蔵の見学ツアーや九谷焼の絵付けや金箔貼り体験などは石川県だからセットにできる文化なので自慢したいです! お米から魚介類、お肉、お菓子までいっぱい食べてお酒も味わって欲しいですね。,のとや,同意する,,自宅から直行,,自宅へ,,,1960,,,,,,
石川,2026/02/20 20:54:04,石川県,男,1989,,"1,200万円以上 1,500万円未満",夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,4,野々市駅から直接これたため,,,初めて,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,4,3,,部屋が綺麗！価格に対して十分,,,,6,また行きたい（1年以内）,夜の賑わい,変なホテル　小松駅前,同意する,,,,,,,1989,,,,,,
石川,2026/02/20 23:10:51,大阪府,女,1989,,700万円以上 800万円未満,小学生以下連れの家族,3泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,3泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,,0,0,0,0,,,,,2～5回目,"地元の美味しいものを食べる, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X(旧：Twitter), Instagram, 友人・知人",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"20,000円以上 30,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,特になし,サンシティーホテル山代,同意する,,,,,,,1989,,,,,,
石川,2026/02/21 6:02:45,石川県,男,1964,,400万円以上 500万円未満,夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"自家用車, 県外から訪れていない（石川県内在住）",1,0,0,0,0,0,0,,0,0,0,0,4,温泉が良い,,,初めて,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,4,4,,ゆっくり出来た,,,,5,また行きたい（1年以内）,特になし,大江戸温泉物語Premium よしのや依緑園,同意する,,,,,,,1964,,,,,,
石川,2026/02/21 6:05:56,石川県,その他,1963,,400万円以上 500万円未満,夫婦2人,1泊,福井県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"自家用車, 県外から訪れていない（石川県内在住）",1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, まちあるき、都市散策",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,4,4,　料理は美味しかったです,部屋が寒い,,,,8,機会があれば行きたい,魚介の美味しさ 料理が美味しい,大江戸温泉物語Premium よしのや依緑園,同意する,,,,,,,1963,,,,,,
石川,2026/02/21 6:42:19,大阪府,男,1966,,"1,200万円以上 1,500万円未満",夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"自家用車, レンタカー",1,1,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"30,000円以上 40,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,特になし,ゆのくに天祥,同意する,,,,,,,1966,,,,,,
石川,2026/02/21 8:27:04,大阪府,女,1991,,"1,000万円以上 1,200万円未満",夫婦2人,2泊,富山県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,,0,0,0,0,4,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, 友人・知人",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,4,,,,,,8,また行きたい（1年以内）,無し,法師旅館,同意する,,,,,,,1991,,,,,,
石川,2026/02/21 8:48:40,富山県,女,1959,,"1,200万円以上 1,500万円未満",夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物、アウトレット",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,4,3,今から行くのでわからない,まだ行ってないのでわからない,,,,9,また行きたい（1年以内）,北陸地方では、コロナ以降、県庁所在地でも繁華街の衰退が多く見られますが石川県はうまく観光客を取り込んでいらっしゃると思われました。隣県なので２ヶ月２ヶ月一度は訪れてます。地震後の和倉温泉や輪島などの復興が気になっています。 加賀温泉のお湯のよさ、兼六園等自然な風景,大江戸温泉物語 山中彩朝楽,同意する,,兼六園、金沢城、近江町市場,,,,,1959,,,,,,
石川,2026/02/21 9:27:55,愛知県,女,1983,,"900万円以上 1,000万円未満",小学生以下連れの家族,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,,0,0,0,0,5,子供が、新幹線や電車が好きなので、とても満足しました。,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, ブログ",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,4,5,兼六園は景色が綺麗でとても良かった。見城亭の金箔パフェやほうじ茶ラテも美味しく2日間行きました。金澤神社は一度行ってみたかった神社で、金箔のついた御朱印も金沢らしく良かった。,兼六園やそのまわりにカフェや食事(治部煮などご当地メニューもあり)ができる場所があり、とても良かったです。,,,,8,また行きたい（1年以内）,特になし 今回、宿泊した宿がとても良かったです。夕食も美味しく、ゆっくりでき、また行きたいと家族で話しています。地震の影響で噴水などはやってなく、浮御堂も橋にひびがあるかなにかで通れず近くまでは行けなかったので、復旧できるといいなと思いました。,湖畔の宿　森本,同意する,,金沢駅,,兼六園(見城亭、金澤神社),,,1983,,,,,,
石川,2026/02/21 10:11:49,大阪府,男,1967,,800万円以上 900万円未満,夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,,0,0,0,0,5,,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, TV・ラジオ番組やCM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"30,000円以上 40,000円未満",,,,,,,,,,,5,5,,,,,,9,また行きたい（1年以内）,温泉,大江戸温泉物語Premium 山下家,同意する,,福井城,,兼六園,,,1967,,,,,,
石川,2026/02/21 10:16:28,三重県,男,2001,,200万円以上 300万円未満,親,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"40,000円以上 50,000円未満",,,,,,,,,,,5,5,,,,,,8,機会があれば行きたい,特になし,湖畔の宿　森本,同意する,,,,,,,2001,,,,,,
石川,2026/02/21 10:22:01,三重県,女,1964,,600万円以上 700万円未満,夫婦2人,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"50,000円以上 100,000円未満",,,,,,,,,,,4,4,チェックインからチェックアウト迄客室には入らない点には満足した,露天風呂の天井から結露が落ちてくる点については改善を求めたい,,,,8,機会があれば行きたい,特に無し 温泉が良い,湖畔の宿　森本,同意する,,,,,,,1964,,,,,,
石川,2026/02/21 10:22:21,三重県,男,1963,,800万円以上 900万円未満,夫婦2人,1泊,岐阜県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,5,5,,,,,,9,また行きたい（1年以内）,特になし,湖畔の宿　森本,同意する,,,,永平寺,,,1963,,,,,,
石川,2026/02/21 10:27:39,石川県,女,1986,,800万円以上 900万円未満,小学生以下連れの家族、義両親、義弟,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,3,,,,初めて,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,4,,,,,,7,また行きたい（1年以内）,飲食,大江戸温泉物語Premium 山中グランドホテル,同意する,,,,イオン新小松,,,1986,,,,,,
石川,2026/02/21 10:39:50,石川県,男,1987,,600万円以上 700万円未満,中学生以上連れの家族,日帰り,自宅,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,厄祓い,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, ブログ",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,5,,,,,,10,石川県在住,自然を楽しめるアクティビティを増やして欲しい,白山比咩神社,同意する,,,,,,,1987,,,,,,
石川,2026/02/21 10:59:24,石川県,女,1982,,800万円以上 900万円未満,小学生以下連れの家族,1泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,県外から訪れていない（石川県内在住）,0,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 各種体験（手作り、果物狩りなど）",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Instagram, 友人・知人",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,5,5,料理が美味しかった。,温泉部屋、共に綺麗で満足,,,,9,また行きたい（1年以内）,ご当地料理。特定期間のイベント。,大江戸温泉物語Premium 山下家,同意する,,,,九谷満月,,,1982,,,,,,
石川,2026/02/21 11:12:47,石川県,その他,1999,,100万円以上 200万円未満,親,日帰り,福井県,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,,0,0,0,0,5,白山トレインパーク全て見学できた！,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"3,000円以上 5,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,5,5,美味しいもの沢山！,住めやすそう！,,,,2,また行きたい（1年以内）,特になし また行きたい！,トレインパーク白山,同意する,,,,,,,1999,,,,,,
石川,2026/02/21 11:14:03,茨城県,男,2000,,400万円以上 500万円未満,自分ひとり,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,到着時間に合わせて便がある,,,2～5回目,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物、アウトレット",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, Instagram",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,使わない,,使わない,,,,,,,,,,,4,3,,,,,,8,機会があれば行きたい,地元の食材をたくさん使った食事が食べたい,小松空港,同意する,,,,,,,2000,,,,,,
石川,2026/02/21 11:36:17,岩手県,男,1988,,700万円以上 800万円未満,小学生以下連れの家族,4泊以上,石川県外には泊まらない,白山エリア （一里野温泉、白峰温泉、白山市など）,4泊以上,,,,,,,,,在来線,0,0,0,1,0,0,0,,0,0,0,0,5,普段利用しない路線で、景色を楽しめた,,,11回目以上,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,使わない,,"5,000円以上 10,000円未満",,,,,,,,,,,5,5,車がたくさん展示されていた,,,,,10,また行きたい（1年以内）,特になし 近江市場が楽しかった,白山比咩神社,同意する,,,,,,,1988,,,,,,
石川,2026/02/21 11:49:41,石川県,女,1986,,"900万円以上 1,000万円未満",中学生以上連れの家族,1泊,福井県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,5,,,,初めて,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,5,5,,,,,,8,機会があれば行きたい,看板もっとあったらいい,道の駅「こまつ木場潟」,同意する,,,,,,,1986,,,,,,
石川,2026/02/21 11:51:12,福井県,女,1967,,700万円以上 800万円未満,小学生以下連れの家族,日帰り,自宅げ福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,2～5回目,テーマパーク（遊園地、動物園、博物館など）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,チラシ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"1,000円以上 3,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,4,4,楽しめた,きれい,,,,10,また行きたい（1年以内）,特になし,トレインパーク白山,同意する,,,,,,,1967,,,,,,
石川,2026/02/21 12:06:13,富山県,女,1969,,500万円以上 600万円未満,中学生以上連れの家族,1泊,石川県外には泊まらない,石川県内には宿泊しない,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,初めて,"宿でのんびり過ごす, 温泉や露天風呂",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光展・物産展, 観光パンフレット・ポスター",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,5,5,ホテルが良かった,部屋は古くてテンション下がったけど他が良かった,,,,9,また行きたい（1年以内）,特に無い 料理,那谷寺,同意する,,特に無い,,レジャーランド加賀,,,1969,,,,,,
石川,2026/02/21 13:29:34,福井県,女,1978,,400万円以上 500万円未満,恋人,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,,,,,初めて,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円未満",,,,,,,,,,,5,3,,,,,,7,また行きたい（1年以内）,無し,トレインパーク白山,同意する,,,,,,,1978,,,,,,
石川,2026/02/21 13:33:52,京都府,女,1993,,800万円以上 900万円未満,恋人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,5,,,,初めて,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"30,000円以上 40,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,5,5,,,,,,8,また行きたい（1年以内）,ものづくり体験,トレインパーク白山,同意する,,,,,,,1993,,,,,,
石川,2026/02/21 13:58:48,愛知県,男,1986,,500万円以上 600万円未満,自分ひとり,2泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,2泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物、アウトレット, お祭りやイベントへの参加・見物",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター, X(旧：Twitter)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,5,5,,,,,,10,また行きたい（1年以内）,加賀温泉郷観光大使とのコラボ企画,加賀フルーツランド,同意する,,,,,,,1986,,,,,,
